UNIT,CNTYNAMB,lat,lon,STALP,ZIP,ASSET
Bank Of Zachary,East Baton Rouge,30.532248,-91.117948,LA,70791,"272,703"
Bank Of Zachary,East Baton Rouge,30.646756,-91.240787,LA,70791,"272,703"
Bank Of Zachary,Livingston,30.53742,-90.956421,LA,70791,"272,703"
Bank Of Zachary,Livingston,30.469294,-90.964728,LA,70791,"272,703"
Bank Of Zachary,East Baton Rouge,30.648439,-91.155582,LA,70791,"272,703"
Landmark Bank,East Feliciana,30.865762,-91.018656,LA,70722,"152,341"
Landmark Bank,East Baton Rouge,30.65355,-91.184855,LA,70722,"152,341"
Landmark Bank,East Baton Rouge,30.646624,-91.105909,LA,70722,"152,341"
Landmark Bank,St. Helena,30.829552,-90.667658,LA,70722,"152,341"
The Mer Rouge State Bank,Morehouse,32.775482,-91.792502,LA,71261,"43,637"
Bom Bank,Grant,31.665303,-92.891603,LA,71457,"612,117"
Bom Bank,Sabine,31.34164,-93.847898,LA,71457,"612,117"
Bom Bank,Rapides,31.277733,-92.479729,LA,71457,"612,117"
Bom Bank,Natchitoches,31.478234,-92.804041,LA,71457,"612,117"
Bom Bank,Bossier,32.555954,-93.602551,LA,71457,"612,117"
Bom Bank,Bienville,32.328686,-93.284346,LA,71457,"612,117"
Bom Bank,Rapides,31.264557,-92.451823,LA,71457,"612,117"
Bom Bank,Natchitoches,31.747176,-93.118515,LA,71457,"612,117"
Bom Bank,Caddo,32.461914,-93.72203,LA,71457,"612,117"
Bom Bank,Bossier,32.635473,-93.713727,LA,71457,"612,117"
Bom Bank,Sabine,31.564457,-93.485332,LA,71457,"612,117"
Bom Bank,Natchitoches,31.763952,-93.086042,LA,71457,"612,117"
Bom Bank,Grant,32.424569,-93.721936,LA,71457,"612,117"
Bom Bank,Bienville,32.253372,-93.166637,LA,71457,"612,117"
Bom Bank,Natchitoches,31.752595,-93.064899,LA,71457,"612,117"
The Bank Of Commerce,Iberville,30.170561,-91.146403,LA,70788,"62,992"
Citizens Bank & Trust Company,East Baton Rouge,30.376804,-91.092725,LA,70764,"367,203"
Citizens Bank & Trust Company,East Baton Rouge,30.426238,-91.052645,LA,70764,"367,203"
Citizens Bank & Trust Company,East Baton Rouge,30.408561,-91.008513,LA,70764,"367,203"
Citizens Bank & Trust Company,Iberville,30.291274,-91.236048,LA,70764,"367,203"
Citizens Bank & Trust Company,Iberville,30.291152,-91.236054,LA,70764,"367,203"
Citizens Bank & Trust Company,Iberville,30.277256,-91.233212,LA,70764,"367,203"
Citizens Bank & Trust Company,East Baton Rouge,30.429745,-91.108339,LA,70764,"367,203"
Feliciana Bank & Trust Company,East Feliciana,30.862527,-91.014581,LA,70722,"134,288"
Feliciana Bank & Trust Company,East Feliciana,30.964493,-91.104428,LA,70722,"134,288"
Feliciana Bank & Trust Company,East Feliciana,30.726712,-90.858474,LA,70722,"134,288"
First National Bank Of Louisiana,Acadia,30.210281,-92.37116,LA,70526,"527,823"
First National Bank Of Louisiana,Lafayette,30.177407,-92.044819,LA,70526,"527,823"
First National Bank Of Louisiana,Acadia,30.229227,-92.382029,LA,70526,"527,823"
First National Bank Of Louisiana,Calcasieu,30.227474,-93.341014,LA,70526,"527,823"
First National Bank Of Louisiana,Calcasieu,30.198209,-93.226973,LA,70526,"527,823"
The First National Bank Of Jeanerette,Iberia,30.055201,-91.738403,LA,70544,"311,390"
The First National Bank Of Jeanerette,Iberia,29.914017,-91.666174,LA,70544,"311,390"
The First National Bank Of Jeanerette,St. Mary,29.808996,-91.509812,LA,70544,"311,390"
The First National Bank Of Jeanerette,St. Mary,29.870156,-91.539439,LA,70544,"311,390"
The First National Bank Of Jeanerette,Iberia,29.926883,-91.678503,LA,70544,"311,390"
The First National Bank Of Jeanerette,Iberia,29.991965,-91.804061,LA,70544,"311,390"
The First National Bank Of Jeanerette,St. Mary,29.703084,-91.200332,LA,70544,"311,390"
Colfax Banking Company,Grant,31.619914,-92.556616,LA,71417,"128,781"
Colfax Banking Company,Rapides,31.369721,-92.408991,LA,71417,"128,781"
Colfax Banking Company,Grant,31.519988,-92.708243,LA,71417,"128,781"
Colfax Banking Company,Grant,31.575288,-92.527315,LA,71417,"128,781"
Colfax Banking Company,Grant,31.523464,-92.34456,LA,71417,"128,781"
Sabine State Bank and Trust Company,Allen,30.620569,-92.767596,LA,71449,"1,101,645"
Sabine State Bank and Trust Company,Rapides,30.970463,-92.585135,LA,71449,"1,101,645"
Sabine State Bank and Trust Company,Beauregard,30.786336,-93.538019,LA,71449,"1,101,645"
Sabine State Bank and Trust Company,Sabine,31.782223,-93.694192,LA,71449,"1,101,645"
Sabine State Bank and Trust Company,Sabine,31.536548,-93.536739,LA,71449,"1,101,645"
Sabine State Bank and Trust Company,Vernon,31.136025,-93.26484,LA,71449,"1,101,645"
Sabine State Bank and Trust Company,Red River,32.074696,-93.335491,LA,71449,"1,101,645"
Sabine State Bank and Trust Company,Vernon,31.12167,-93.272057,LA,71449,"1,101,645"
Sabine State Bank and Trust Company,Bienville,32.164676,-92.975708,LA,71449,"1,101,645"
Sabine State Bank and Trust Company,Beauregard,30.87285,-93.28497,LA,71449,"1,101,645"
Sabine State Bank and Trust Company,Rapides,31.134584,-92.362726,LA,71449,"1,101,645"
Sabine State Bank and Trust Company,Grant,31.654386,-92.825112,LA,71449,"1,101,645"
Sabine State Bank and Trust Company,Calcasieu,30.227507,-93.355401,LA,71449,"1,101,645"
Sabine State Bank and Trust Company,Rapides,31.145128,-92.75888,LA,71449,"1,101,645"
Sabine State Bank and Trust Company,Sabine,31.82219,-93.516584,LA,71449,"1,101,645"
Sabine State Bank and Trust Company,Rapides,31.295125,-92.497727,LA,71449,"1,101,645"
Sabine State Bank and Trust Company,Shelby,31.791221,-94.186508,LA,71449,"1,101,645"
Sabine State Bank and Trust Company,Sabine,31.633692,-93.643442,LA,71449,"1,101,645"
Sabine State Bank and Trust Company,Jackson,32.246945,-92.717024,LA,71449,"1,101,645"
Sabine State Bank and Trust Company,Bienville,32.328686,-93.284749,LA,71449,"1,101,645"
Sabine State Bank and Trust Company,Rapides,31.324214,-92.390528,LA,71449,"1,101,645"
Sabine State Bank and Trust Company,Sabine,31.567059,-93.487898,LA,71449,"1,101,645"
Sabine State Bank and Trust Company,Grant,31.515175,-92.71208,LA,71449,"1,101,645"
Sabine State Bank and Trust Company,Avoyelles,30.952602,-92.184071,LA,71449,"1,101,645"
Sabine State Bank and Trust Company,De Soto,32.016913,-93.963066,LA,71449,"1,101,645"
Sabine State Bank and Trust Company,Beauregard,30.846806,-93.278714,LA,71449,"1,101,645"
Sabine State Bank and Trust Company,Allen,30.813653,-92.659427,LA,71449,"1,101,645"
Sabine State Bank and Trust Company,Winn,31.92589,-92.641716,LA,71449,"1,101,645"
Sabine State Bank and Trust Company,Calcasieu,30.18239,-93.249359,LA,71449,"1,101,645"
Sabine State Bank and Trust Company,Sabine,31.346393,-93.843161,LA,71449,"1,101,645"
Sabine State Bank and Trust Company,Rapides,31.276064,-92.48168,LA,71449,"1,101,645"
Sabine State Bank and Trust Company,Rapides,31.047634,-92.516316,LA,71449,"1,101,645"
Sabine State Bank and Trust Company,Newton,30.993771,-93.695057,LA,71449,"1,101,645"
Sabine State Bank and Trust Company,Calcasieu,30.450907,-93.431781,LA,71449,"1,101,645"
Sabine State Bank and Trust Company,Evangeline,30.630124,-92.420398,LA,71449,"1,101,645"
Sabine State Bank and Trust Company,Jasper,30.912014,-93.993252,LA,71449,"1,101,645"
Sabine State Bank and Trust Company,Natchitoches,31.784832,-93.116637,LA,71449,"1,101,645"
Sabine State Bank and Trust Company,Winn,31.93972,-92.653655,LA,71449,"1,101,645"
Sabine State Bank and Trust Company,De Soto,32.037657,-93.706721,LA,71449,"1,101,645"
Sabine State Bank and Trust Company,Rapides,31.010726,-92.290118,LA,71449,"1,101,645"
Sabine State Bank and Trust Company,Sabine,31.450681,-93.456472,LA,71449,"1,101,645"
Sabine State Bank and Trust Company,Rapides,31.415361,-92.411818,LA,71449,"1,101,645"
Sabine State Bank and Trust Company,La Salle,31.683159,-92.13369,LA,71449,"1,101,645"
Sabine State Bank and Trust Company,La Salle,31.864139,-92.295578,LA,71449,"1,101,645"
Sabine State Bank and Trust Company,Natchitoches,31.753019,-93.070937,LA,71449,"1,101,645"
Sabine State Bank and Trust Company,Sabine,31.571437,-93.489133,LA,71449,"1,101,645"
Sabine State Bank and Trust Company,Natchitoches,31.762978,-93.085918,LA,71449,"1,101,645"
Sabine State Bank and Trust Company,Cameron,29.993722,-93.358197,LA,71449,"1,101,645"
Sabine State Bank and Trust Company,Natchitoches,31.698086,-93.298213,LA,71449,"1,101,645"
Sabine State Bank and Trust Company,Sabine,31.27938,-93.778991,LA,71449,"1,101,645"
Sabine State Bank and Trust Company,Vernon,31.068589,-93.177941,LA,71449,"1,101,645"
Bank Of Gueydan,Vermilion,30.025831,-92.513244,LA,70542,"78,118"
First American Bank and Trust,St. Charles,29.978549,-90.2834,LA,70090,"1,045,831"
First American Bank and Trust,Lafourche,29.784324,-90.807359,LA,70090,"1,045,831"
First American Bank and Trust,St. John The Baptist,30.074019,-90.500583,LA,70090,"1,045,831"
First American Bank and Trust,Terrebonne,29.588109,-90.74346,LA,70090,"1,045,831"
First American Bank and Trust,Ascension,30.25668,-90.989124,LA,70090,"1,045,831"
First American Bank and Trust,St. Charles,29.902406,-90.383687,LA,70090,"1,045,831"
First American Bank and Trust,St. Charles,29.944507,-90.389684,LA,70090,"1,045,831"
First American Bank and Trust,Jefferson,29.889923,-90.057211,LA,70090,"1,045,831"
First American Bank and Trust,St. Charles,29.824617,-90.466058,LA,70090,"1,045,831"
First American Bank and Trust,Tangipahoa,30.484573,-90.45698,LA,70090,"1,045,831"
First American Bank and Trust,Jefferson,30.001827,-90.142811,LA,70090,"1,045,831"
First American Bank and Trust,St. James,30.075235,-90.70388,LA,70090,"1,045,831"
First American Bank and Trust,St. James,29.939359,-90.683465,LA,70090,"1,045,831"
First American Bank and Trust,Ascension,30.100705,-90.993071,LA,70090,"1,045,831"
First American Bank and Trust,St. James,30.057148,-90.710712,LA,70090,"1,045,831"
First American Bank and Trust,St. James,29.989451,-90.723292,LA,70090,"1,045,831"
First American Bank and Trust,Jefferson,30.013552,-90.240097,LA,70090,"1,045,831"
First American Bank and Trust,Assumption,29.958414,-91.212913,LA,70090,"1,045,831"
First American Bank and Trust,Jefferson,30.003531,-90.1633,LA,70090,"1,045,831"
First American Bank and Trust,Ascension,30.234956,-90.920613,LA,70090,"1,045,831"
First American Bank and Trust,Lafourche,29.80728,-90.815768,LA,70090,"1,045,831"
First American Bank and Trust,St. Tammany,30.399194,-90.104606,LA,70090,"1,045,831"
First American Bank and Trust,Assumption,29.937267,-91.01942,LA,70090,"1,045,831"
First American Bank and Trust,East Baton Rouge,30.404781,-91.016389,LA,70090,"1,045,831"
First American Bank and Trust,St. Charles,29.999208,-90.413439,LA,70090,"1,045,831"
Concordia Bank & Trust Company,Concordia,31.629849,-91.55273,LA,71373,"580,482"
Concordia Bank & Trust Company,Adams,31.560873,-91.40436,LA,71373,"580,482"
Concordia Bank & Trust Company,Adams,31.55469,-91.385239,LA,71373,"580,482"
Concordia Bank & Trust Company,Wilkinson,31.104141,-91.298574,LA,71373,"580,482"
Concordia Bank & Trust Company,Adams,31.564653,-91.347986,LA,71373,"580,482"
Concordia Bank & Trust Company,Concordia,31.368668,-91.807212,LA,71373,"580,482"
Concordia Bank & Trust Company,East Baton Rouge,30.373839,-91.088546,LA,71373,"580,482"
Concordia Bank & Trust Company,Concordia,31.56868,-91.433837,LA,71373,"580,482"
Bank Of Coushatta,Red River,32.024229,-93.339991,LA,71019,"250,206"
Bank Of Coushatta,Caddo,32.397961,-93.731403,LA,71019,"250,206"
Bank Of Erath,Vermilion,29.868604,-92.049957,LA,70533,"106,394"
Bank Of Erath,Vermilion,29.972182,-92.123618,LA,70533,"106,394"
Bank Of Erath,Vermilion,29.946245,-92.002002,LA,70533,"106,394"
Tensas State Bank,Concordia,31.57131,-91.441904,LA,71357,"155,613"
Tensas State Bank,Tensas,32.072176,-91.243123,LA,71357,"155,613"
Tensas State Bank,Madison,32.384115,-91.181752,LA,71357,"155,613"
Tensas State Bank,Tensas,31.922995,-91.239465,LA,71357,"155,613"
St. Landry Bank and Trust Company,St. Landry,30.494915,-92.416441,LA,70570,"342,472"
St. Landry Bank and Trust Company,St. Landry,30.544602,-92.080336,LA,70570,"342,472"
St. Landry Bank and Trust Company,St. Landry,30.532947,-92.082614,LA,70570,"342,472"
St. Landry Bank and Trust Company,St. Landry,30.520179,-92.082141,LA,70570,"342,472"
St. Landry Bank and Trust Company,St. Landry,30.534952,-92.098617,LA,70570,"342,472"
St. Landry Bank and Trust Company,St. Landry,30.548109,-91.96235,LA,70570,"342,472"
St. Landry Bank and Trust Company,Lafayette,30.172364,-92.067705,LA,70570,"342,472"
St. Landry Bank and Trust Company,Lafayette,30.303816,-92.049385,LA,70570,"342,472"
St. Landry Bank and Trust Company,Lafayette,30.233691,-92.089608,LA,70570,"342,472"
Cottonport Bank,Avoyelles,30.965559,-91.981964,LA,71327,"413,219"
Cottonport Bank,West Baton Rouge,30.386263,-91.244424,LA,71327,"413,219"
Cottonport Bank,Avoyelles,30.988889,-91.829679,LA,71327,"413,219"
Cottonport Bank,Avoyelles,30.956923,-92.18662,LA,71327,"413,219"
Cottonport Bank,Avoyelles,31.125556,-92.068333,LA,71327,"413,219"
Cottonport Bank,Avoyelles,31.223274,-92.162381,LA,71327,"413,219"
Cottonport Bank,Pointe Coupee,30.684213,-91.463669,LA,71327,"413,219"
Cottonport Bank,Avoyelles,31.10604,-91.90716,LA,71327,"413,219"
Cottonport Bank,East Baton Rouge,30.424482,-91.127657,LA,71327,"413,219"
Cottonport Bank,Avoyelles,31.065862,-92.067136,LA,71327,"413,219"
Cottonport Bank,Avoyelles,30.985405,-92.053352,LA,71327,"413,219"
Cottonport Bank,Avoyelles,31.036674,-91.9775,LA,71327,"413,219"
Jackson Parish Bank,Jackson,32.240879,-92.712034,LA,71251,"70,560"
Merchants & Farmers Bank & Trust Company,Calcasieu,30.18903,-93.584429,LA,71446,"430,063"
Merchants & Farmers Bank & Trust Company,Vernon,30.920816,-93.282342,LA,71446,"430,063"
Merchants & Farmers Bank & Trust Company,Vernon,31.109833,-93.271411,LA,71446,"430,063"
Merchants & Farmers Bank & Trust Company,Vernon,31.245147,-93.004648,LA,71446,"430,063"
Merchants & Farmers Bank & Trust Company,Calcasieu,30.183555,-93.249297,LA,71446,"430,063"
Merchants & Farmers Bank & Trust Company,Vernon,31.246512,-93.339283,LA,71446,"430,063"
Merchants & Farmers Bank & Trust Company,Vernon,31.140452,-93.263617,LA,71446,"430,063"
Merchants & Farmers Bank & Trust Company,Calcasieu,30.22976,-93.359456,LA,71446,"430,063"
Marion State Bank,Ouachita,32.546235,-92.248679,LA,71260,"193,026"
Marion State Bank,Union,32.895723,-92.234562,LA,71260,"193,026"
Marion State Bank,Union,32.771452,-92.397084,LA,71260,"193,026"
Marion State Bank,Ouachita,32.725937,-92.082807,LA,71260,"193,026"
Cross Keys Bank,Madison,32.408223,-91.188238,LA,71366,"453,619"
Cross Keys Bank,Ouachita,32.516595,-92.111551,LA,71366,"453,619"
Cross Keys Bank,Ouachita,32.592656,-92.02111,LA,71366,"453,619"
Cross Keys Bank,Richland,32.46277,-91.75948,LA,71366,"453,619"
Cross Keys Bank,Tensas,31.918992,-91.234338,LA,71366,"453,619"
Cross Keys Bank,Ouachita,32.514204,-92.153431,LA,71366,"453,619"
Cross Keys Bank,Caddo,32.45706,-93.74603,LA,71366,"453,619"
Bank Of Winnfield & Trust Company,Winn,31.939189,-92.654054,LA,71483,"151,646"
Bank Of Winnfield & Trust Company,Winn,31.906021,-92.666429,LA,71483,"151,646"
Jonesboro State Bank,Jackson,32.251329,-92.718554,LA,71251,"370,902"
Washington State Bank,St. Landry,30.614988,-92.058591,LA,70589,"228,148"
Washington State Bank,Lafayette,30.175228,-92.042478,LA,70589,"228,148"
Washington State Bank,St. Landry,30.717626,-91.908037,LA,70589,"228,148"
Washington State Bank,St. Landry,30.51565,-92.083211,LA,70589,"228,148"
Washington State Bank,St. Landry,30.493181,-92.416382,LA,70589,"228,148"
Washington State Bank,St. Landry,30.397522,-91.935658,LA,70589,"228,148"
Washington State Bank,St. Landry,30.532142,-92.081168,LA,70589,"228,148"
Farmers-Merchants Bank & Trust Company,St. Martin,30.273549,-91.899317,LA,70517,"368,409"
Farmers-Merchants Bank & Trust Company,Lafayette,30.221482,-92.074008,LA,70517,"368,409"
Farmers-Merchants Bank & Trust Company,St. Martin,30.29044,-91.91206,LA,70517,"368,409"
Farmers-Merchants Bank & Trust Company,Lafayette,30.184972,-92.009731,LA,70517,"368,409"
Farmers-Merchants Bank & Trust Company,St. Martin,30.323952,-91.826778,LA,70517,"368,409"
Farmers-Merchants Bank & Trust Company,St. Martin,30.281794,-91.902586,LA,70517,"368,409"
Farmers-Merchants Bank & Trust Company,St. Martin,30.395599,-91.931049,LA,70517,"368,409"
Peoples Bank,Jackson,32.308583,-92.44778,LA,71226,"86,363"
Bank Of Commerce & Trust Co.,Acadia,30.18709,-92.582584,LA,70526,"356,629"
Bank Of Commerce & Trust Co.,Acadia,30.223065,-92.37861,LA,70526,"356,629"
Bank Of Commerce & Trust Co.,Acadia,30.330965,-92.494229,LA,70526,"356,629"
Bank Of Commerce & Trust Co.,Acadia,30.237925,-92.268731,LA,70526,"356,629"
Bank Of Commerce & Trust Co.,Acadia,30.21247,-92.371103,LA,70526,"356,629"
"Exchange Bank and Trust Company, Natchitoches, Louisiana",Natchitoches,31.751984,-93.082556,LA,71457,"169,793"
"Exchange Bank and Trust Company, Natchitoches, Louisiana",Natchitoches,31.761611,-93.086104,LA,71457,"169,793"
Citizens Progressive Bank,Caldwell,32.051338,-92.109285,LA,71295,"192,502"
Citizens Progressive Bank,Richland,32.471416,-91.758149,LA,71295,"192,502"
Citizens Progressive Bank,Caldwell,35.917613,-76.252837,LA,71295,"192,502"
Citizens Progressive Bank,Franklin,32.174079,-91.725429,LA,71295,"192,502"
Clb The Community Bank,Rapides,31.324214,-92.390528,LA,71343,"220,607"
Clb The Community Bank,Catahoula,31.629227,-91.828679,LA,71343,"220,607"
Clb The Community Bank,La Salle,31.692386,-92.131928,LA,71343,"220,607"
Clb The Community Bank,Lafayette,30.206993,-92.038765,LA,71343,"220,607"
Clb The Community Bank,Catahoula,31.626454,-91.813754,LA,71343,"220,607"
Clb The Community Bank,La Salle,31.839129,-92.137773,LA,71343,"220,607"
Clb The Community Bank,Catahoula,31.815538,-91.899462,LA,71343,"220,607"
Winnsboro State Bank & Trust Company,Richland,32.452548,-91.759209,LA,71295,"255,349"
Winnsboro State Bank & Trust Company,Franklin,32.156305,-91.714581,LA,71295,"255,349"
Winnsboro State Bank & Trust Company,Richland,32.309631,-91.77671,LA,71295,"255,349"
Winnsboro State Bank & Trust Company,Franklin,32.045995,-91.656699,LA,71295,"255,349"
Bank Of Abbeville & Trust Company,Vermilion,29.973982,-92.136725,LA,70510,"192,542"
Bank Of Abbeville & Trust Company,Vermilion,29.97402,-92.135929,LA,70510,"192,542"
Bank Of Abbeville & Trust Company,Vermilion,30.090007,-92.124144,LA,70510,"192,542"
Caldwell Bank & Trust Company,Caldwell,32.105927,-92.07476,LA,71418,"202,704"
Caldwell Bank & Trust Company,Franklin,32.17173,-91.724935,LA,71418,"202,704"
Caldwell Bank & Trust Company,Caldwell,32.03592,-92.122247,LA,71418,"202,704"
Bank Of Sunset and Trust Company,Lafayette,30.146518,-91.961322,LA,70584,"170,837"
Bank Of Sunset and Trust Company,St. Landry,30.41445,-92.039583,LA,70584,"170,837"
Bank Of Sunset and Trust Company,St. Landry,30.411604,-92.064599,LA,70584,"170,837"
Bank Of Sunset and Trust Company,Lafayette,30.180105,-92.023292,LA,70584,"170,837"
Franklin State Bank & Trust Company,Franklin,31.979556,-91.656,LA,71295,"183,636"
Franklin State Bank & Trust Company,Franklin,32.17681,-91.725779,LA,71295,"183,636"
Franklin State Bank & Trust Company,Franklin,32.24811,-91.584379,LA,71295,"183,636"
Franklin State Bank & Trust Company,Franklin,32.164441,-91.715659,LA,71295,"183,636"
City Bank & Trust Co.,Sabine,31.567621,-93.488469,LA,71457,"267,719"
City Bank & Trust Co.,Natchitoches,31.892225,-93.111968,LA,71457,"267,719"
City Bank & Trust Co.,Natchitoches,31.753587,-93.080385,LA,71457,"267,719"
City Bank & Trust Co.,Natchitoches,31.752608,-93.093824,LA,71457,"267,719"
City Bank & Trust Co.,Natchitoches,31.76177,-93.087769,LA,71457,"267,719"
Patterson State Bank,St. Mary,29.690527,-91.314441,LA,70392,"287,260"
Patterson State Bank,St. Mary,29.695106,-91.226116,LA,70392,"287,260"
Patterson State Bank,St. Mary,29.702094,-91.197389,LA,70392,"287,260"
The Evangeline Bank and Trust Company,Rapides,31.282058,-92.461074,LA,70586,"663,080"
The Evangeline Bank and Trust Company,Rapides,31.334018,-92.388411,LA,70586,"663,080"
The Evangeline Bank and Trust Company,Rapides,31.284542,-92.476403,LA,70586,"663,080"
