County Name,State,FIPS County Code,Link
HARRISON,IN,18061,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
HENDRICKS,IN,18063,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
HENRY,IN,18065,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
HOWARD,IN,18067,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
HUNTINGTON,IN,18069,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
JACKSON,IN,18071,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
JASPER,IN,18073,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
JAY,IN,18075,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
JEFFERSON,IN,18077,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
JENNINGS,IN,18079,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
JOHNSON,IN,18081,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
KNOX,IN,18083,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
KOSCIUSKO,IN,18085,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
LAGRANGE,IN,18087,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
LAKE,IN,18089,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
LA PORTE,IN,18091,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
LAWRENCE,IN,18093,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
MADISON,IN,18095,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
MARION,IN,18097,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
MARSHALL,IN,18099,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
MARTIN,IN,18101,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
MIAMI,IN,18103,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
MONROE,IN,18105,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
MONTGOMERY,IN,18107,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
MORGAN,IN,18109,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
NEWTON,IN,18111,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
NOBLE,IN,18113,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
OHIO,IN,18115,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
ORANGE,IN,18117,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
OWEN,IN,18119,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
PARKE,IN,18121,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
PERRY,IN,18123,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
PIKE,IN,18125,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
PORTER,IN,18127,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
POSEY,IN,18129,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
PULASKI,IN,18131,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
PUTNAM,IN,18133,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
RANDOLPH,IN,18135,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
RIPLEY,IN,18137,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
RUSH,IN,18139,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
ST. JOSEPH,IN,18141,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
SCOTT,IN,18143,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
SHELBY,IN,18145,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
SPENCER,IN,18147,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
STARKE,IN,18149,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
STEUBEN,IN,18151,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
SULLIVAN,IN,18153,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
SWITZERLAND,IN,18155,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
TIPPECANOE,IN,18157,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
TIPTON,IN,18159,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
UNION,IN,18161,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
VANDERBURGH,IN,18163,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
VERMILLION,IN,18165,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
VIGO,IN,18167,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
WABASH,IN,18169,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
WARREN,IN,18171,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
WARRICK,IN,18173,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
WASHINGTON,IN,18175,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
WAYNE,IN,18177,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
WELLS,IN,18179,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
WHITE,IN,18181,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
WHITLEY,IN,18183,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
STATEWIDE,IN,18990,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
ADAIR,IA,19001,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
ADAMS,IA,19003,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
ALLAMAKEE,IA,19005,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
APPANOOSE,IA,19007,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
AUDUBON,IA,19009,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
BENTON,IA,19011,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
BLACK HAWK,IA,19013,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
BOONE,IA,19015,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
BREMER,IA,19017,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
BUCHANAN,IA,19019,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
BUENA VISTA,IA,19021,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
BUTLER,IA,19023,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
CALHOUN,IA,19025,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
CARROLL,IA,19027,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
CASS,IA,19029,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
CEDAR,IA,19031,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
CERRO GORDO,IA,19033,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
CHEROKEE,IA,19035,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
CHICKASAW,IA,19037,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
CLARKE,IA,19039,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
CLAY,IA,19041,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
CLAYTON,IA,19043,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
CLINTON,IA,19045,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
CRAWFORD,IA,19047,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
DALLAS,IA,19049,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
DAVIS,IA,19051,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
DECATUR,IA,19053,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
DELAWARE,IA,19055,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
DES MOINES,IA,19057,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
DICKINSON,IA,19059,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
DUBUQUE,IA,19061,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
EMMET,IA,19063,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
FAYETTE,IA,19065,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
FLOYD,IA,19067,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
FRANKLIN,IA,19069,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
FREMONT,IA,19071,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
GREENE,IA,19073,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
GRUNDY,IA,19075,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
GUTHRIE,IA,19077,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
HAMILTON,IA,19079,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
HANCOCK,IA,19081,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
HARDIN,IA,19083,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
HARRISON,IA,19085,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
HENRY,IA,19087,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
HOWARD,IA,19089,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
HUMBOLDT,IA,19091,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
IDA,IA,19093,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
IOWA,IA,19095,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
JACKSON,IA,19097,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
JASPER,IA,19099,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
JEFFERSON,IA,19101,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
JOHNSON,IA,19103,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
JONES,IA,19105,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
KEOKUK,IA,19107,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
KOSSUTH,IA,19109,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
LEE,IA,19111,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
LINN,IA,19113,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
LOUISA,IA,19115,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
LUCAS,IA,19117,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
LYON,IA,19119,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
MADISON,IA,19121,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
MAHASKA,IA,19123,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
MARION,IA,19125,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
MARSHALL,IA,19127,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
MILLS,IA,19129,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
MITCHELL,IA,19131,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
MONONA,IA,19133,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
MONROE,IA,19135,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
MONTGOMERY,IA,19137,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
MUSCATINE,IA,19139,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
OBRIEN,IA,19141,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
OSCEOLA,IA,19143,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
PAGE,IA,19145,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
PALO ALTO,IA,19147,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
PLYMOUTH,IA,19149,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
POCAHONTAS,IA,19151,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
POLK,IA,19153,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
POTTAWATTAMIE,IA,19155,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
POWESHIEK,IA,19157,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
RINGGOLD,IA,19159,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
SAC,IA,19161,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
SCOTT,IA,19163,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
SHELBY,IA,19165,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
SIOUX,IA,19167,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
STORY,IA,19169,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
TAMA,IA,19171,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
TAYLOR,IA,19173,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
UNION,IA,19175,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
VAN BUREN,IA,19177,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
WAPELLO,IA,19179,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
WARREN,IA,19181,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
WASHINGTON,IA,19183,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
WAYNE,IA,19185,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
WEBSTER,IA,19187,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
WINNEBAGO,IA,19189,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
WINNESHIEK,IA,19191,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
WOODBURY,IA,19193,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
WORTH,IA,19195,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
WRIGHT,IA,19197,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
STATEWIDE,IA,19990,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
ALLEN,KS,20001,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
ANDERSON,KS,20003,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
ATCHISON,KS,20005,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
BARBER,KS,20007,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
BARTON,KS,20009,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
BOURBON,KS,20011,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
BROWN,KS,20013,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
BUTLER,KS,20015,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
CHASE,KS,20017,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
CHAUTAUQUA,KS,20019,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
CHEROKEE,KS,20021,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
CHEYENNE,KS,20023,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
CLARK,KS,20025,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
CLAY,KS,20027,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
CLOUD,KS,20029,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
COFFEY,KS,20031,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
COMANCHE,KS,20033,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
COWLEY,KS,20035,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
CRAWFORD,KS,20037,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
DECATUR,KS,20039,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
DICKINSON,KS,20041,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
DONIPHAN,KS,20043,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
DOUGLAS,KS,20045,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
EDWARDS,KS,20047,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
ELK,KS,20049,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
ELLIS,KS,20051,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
ELLSWORTH,KS,20053,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
FINNEY,KS,20055,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
FORD,KS,20057,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
FRANKLIN,KS,20059,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
GEARY,KS,20061,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
GOVE,KS,20063,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
GRAHAM,KS,20065,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
GRANT,KS,20067,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
GRAY,KS,20069,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
GREELEY,KS,20071,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
GREENWOOD,KS,20073,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
HAMILTON,KS,20075,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
HARPER,KS,20077,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
HARVEY,KS,20079,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
HASKELL,KS,20081,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
HODGEMAN,KS,20083,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
JACKSON,KS,20085,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
JEFFERSON,KS,20087,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
JEWELL,KS,20089,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
JOHNSON,KS,20091,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
KEARNY,KS,20093,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
KINGMAN,KS,20095,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
KIOWA,KS,20097,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
LABETTE,KS,20099,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
LANE,KS,20101,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
LEAVENWORTH,KS,20103,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
LINCOLN,KS,20105,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
LINN,KS,20107,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
LOGAN,KS,20109,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
LYON,KS,20111,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
MCPHERSON,KS,20113,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
MARION,KS,20115,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
MARSHALL,KS,20117,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
MEADE,KS,20119,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
MIAMI,KS,20121,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
MITCHELL,KS,20123,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
MONTGOMERY,KS,20125,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
MORRIS,KS,20127,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
MORTON,KS,20129,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
NEMAHA,KS,20131,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
NEOSHO,KS,20133,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
NESS,KS,20135,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
NORTON,KS,20137,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
OSAGE,KS,20139,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
OSBORNE,KS,20141,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
OTTAWA,KS,20143,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
PAWNEE,KS,20145,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
PHILLIPS,KS,20147,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
POTTAWATOMIE,KS,20149,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
PRATT,KS,20151,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
RAWLINS,KS,20153,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
RENO,KS,20155,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
REPUBLIC,KS,20157,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
RICE,KS,20159,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
RILEY,KS,20161,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
ROOKS,KS,20163,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
RUSH,KS,20165,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
RUSSELL,KS,20167,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
SALINE,KS,20169,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
SCOTT,KS,20171,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
SEDGWICK,KS,20173,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
SEWARD,KS,20175,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
SHAWNEE,KS,20177,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
SHERIDAN,KS,20179,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
SHERMAN,KS,20181,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
SMITH,KS,20183,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
STAFFORD,KS,20185,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
STANTON,KS,20187,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
STEVENS,KS,20189,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
SUMNER,KS,20191,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
THOMAS,KS,20193,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
TREGO,KS,20195,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
WABAUNSEE,KS,20197,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
WALLACE,KS,20199,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
WASHINGTON,KS,20201,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
WICHITA,KS,20203,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
WILSON,KS,20205,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
WOODSON,KS,20207,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
WYANDOTTE,KS,20209,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
STATEWIDE,KS,20990,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
ADAIR,KY,21001,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
ALLEN,KY,21003,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
ANDERSON,KY,21005,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
BALLARD,KY,21007,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
BARREN,KY,21009,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
BATH,KY,21011,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
BELL,KY,21013,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
BOONE,KY,21015,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
BOURBON,KY,21017,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
BOYD,KY,21019,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
BOYLE,KY,21021,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
BRACKEN,KY,21023,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
BREATHITT,KY,21025,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
BRECKINRIDGE,KY,21027,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
BULLITT,KY,21029,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
BUTLER,KY,21031,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
CALDWELL,KY,21033,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
CALLOWAY,KY,21035,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
CAMPBELL,KY,21037,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
CARLISLE,KY,21039,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
CARROLL,KY,21041,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
CARTER,KY,21043,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
CASEY,KY,21045,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
CHRISTIAN,KY,21047,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
CLARK,KY,21049,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
CLAY,KY,21051,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
CLINTON,KY,21053,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
CRITTENDEN,KY,21055,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
CUMBERLAND,KY,21057,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
DAVIESS,KY,21059,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
EDMONSON,KY,21061,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
ELLIOTT,KY,21063,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
ESTILL,KY,21065,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
FAYETTE,KY,21067,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
FLEMING,KY,21069,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
FLOYD,KY,21071,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
FRANKLIN,KY,21073,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
FULTON,KY,21075,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
GALLATIN,KY,21077,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
GARRARD,KY,21079,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
GRANT,KY,21081,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
GRAVES,KY,21083,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
GRAYSON,KY,21085,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
GREEN,KY,21087,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
GREENUP,KY,21089,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
HANCOCK,KY,21091,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
HARDIN,KY,21093,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
HARLAN,KY,21095,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
HARRISON,KY,21097,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
HART,KY,21099,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
HENDERSON,KY,21101,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
HENRY,KY,21103,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
HICKMAN,KY,21105,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
HOPKINS,KY,21107,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
JACKSON,KY,21109,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
JEFFERSON,KY,21111,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
JESSAMINE,KY,21113,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
JOHNSON,KY,21115,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
KENTON,KY,21117,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
KNOTT,KY,21119,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
KNOX,KY,21121,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
LARUE,KY,21123,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
LAUREL,KY,21125,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
LAWRENCE,KY,21127,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
LEE,KY,21129,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
LESLIE,KY,21131,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
LETCHER,KY,21133,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
LEWIS,KY,21135,https://fred.stlouisfed.org/series/EQFXSUBPRIME0
