UNIT,CNTYNAMB,lat,lon,STALP,ZIP,ASSET
Bank Of The West,Los Angeles,33.952801,-118.130502,CA,94104,"100,000,144"
Bank Of The West,Traverse,45.804424,-96.497319,CA,94104,"100,000,144"
Bank Of The West,Park,44.157347,-108.871613,CA,94104,"100,000,144"
Bank Of The West,Nobles,43.620565,-95.597158,CA,94104,"100,000,144"
Bank Of The West,Orange,33.772912,-117.867143,CA,94104,"100,000,144"
Bank Of The West,Santa Barbara,34.421924,-119.702291,CA,94104,"100,000,144"
Bank Of The West,Adams,39.884652,-104.996705,CA,94104,"100,000,144"
Bank Of The West,Potter,45.011481,-99.95559,CA,94104,"100,000,144"
Bank Of The West,Adams,39.740203,-104.866692,CA,94104,"100,000,144"
Bank Of The West,Jefferson,39.740232,-105.114318,CA,94104,"100,000,144"
Bank Of The West,Benton,46.281118,-119.273754,CA,94104,"100,000,144"
Bank Of The West,Kings,36.098061,-119.560722,CA,94104,"100,000,144"
Bank Of The West,Davis,40.751761,-92.413738,CA,94104,"100,000,144"
Bank Of The West,Monterey,36.584548,-121.900407,CA,94104,"100,000,144"
Bank Of The West,Alameda,37.673496,-122.081743,CA,94104,"100,000,144"
Bank Of The West,Summit,39.482814,-106.044077,CA,94104,"100,000,144"
Bank Of The West,Polk,41.598008,-93.718337,CA,94104,"100,000,144"
Bank Of The West,Larimer,40.538087,-105.095639,CA,94104,"100,000,144"
Bank Of The West,Grand,40.059077,-106.393493,CA,94104,"100,000,144"
Bank Of The West,Decatur,40.623734,-93.933184,CA,94104,"100,000,144"
Bank Of The West,Carroll,42.0667,-94.866456,CA,94104,"100,000,144"
Bank Of The West,Anoka,45.17296,-93.195204,CA,94104,"100,000,144"
Bank Of The West,Morrill,41.665213,-103.099595,CA,94104,"100,000,144"
Bank Of The West,Oklahoma,35.664676,-97.514155,CA,94104,"100,000,144"
Bank Of The West,Montrose,38.469593,-107.867535,CA,94104,"100,000,144"
Bank Of The West,Clackamas,45.442744,-122.642003,CA,94104,"100,000,144"
Bank Of The West,Orange,33.80199,-117.993223,CA,94104,"100,000,144"
Bank Of The West,Contra Costa,37.918528,-122.313495,CA,94104,"100,000,144"
Bank Of The West,Santa Clara,37.334142,-122.014446,CA,94104,"100,000,144"
Bank Of The West,Placer,38.769636,-121.265588,CA,94104,"100,000,144"
Bank Of The West,Cowley,37.237761,-96.997184,CA,94104,"100,000,144"
Bank Of The West,Franklin,46.229083,-119.103233,CA,94104,"100,000,144"
Bank Of The West,Lincoln,44.621088,-123.937284,CA,94104,"100,000,144"
Bank Of The West,Nevada,39.32617,-120.207406,CA,94104,"100,000,144"
Bank Of The West,Park,44.52598,-109.065559,CA,94104,"100,000,144"
Bank Of The West,Douglas,39.510101,-104.765472,CA,94104,"100,000,144"
Bank Of The West,Golden Valley,46.914705,-104.006303,CA,94104,"100,000,144"
Bank Of The West,Los Angeles,34.131084,-118.065932,CA,94104,"100,000,144"
Bank Of The West,Pima,32.465684,-110.954094,CA,94104,"100,000,144"
Bank Of The West,Washburn,45.82747,-91.886564,CA,94104,"100,000,144"
Bank Of The West,King,47.606486,-122.336457,CA,94104,"100,000,144"
Bank Of The West,Los Angeles,33.964304,-118.061709,CA,94104,"100,000,144"
Bank Of The West,Wasco,45.600971,-121.18522,CA,94104,"100,000,144"
Bank Of The West,Morgan,40.24986,-103.801277,CA,94104,"100,000,144"
Bank Of The West,Washakie,44.017057,-107.959797,CA,94104,"100,000,144"
Bank Of The West,Otter Tail,46.283736,-96.074005,CA,94104,"100,000,144"
Bank Of The West,Box Butte,42.096148,-102.871002,CA,94104,"100,000,144"
Bank Of The West,Winneshiek,43.304176,-91.786107,CA,94104,"100,000,144"
Bank Of The West,Barton,38.363441,-98.763717,CA,94104,"100,000,144"
Bank Of The West,Oklahoma,35.592534,-97.549332,CA,94104,"100,000,144"
Bank Of The West,Adams,39.928429,-104.954892,CA,94104,"100,000,144"
Bank Of The West,Oklahoma,35.452959,-97.406106,CA,94104,"100,000,144"
Bank Of The West,Johnson,38.908757,-94.67291,CA,94104,"100,000,144"
Bank Of The West,Adams,39.916449,-104.940263,CA,94104,"100,000,144"
Bank Of The West,Mesa,39.078444,-108.561054,CA,94104,"100,000,144"
Bank Of The West,Bernalillo,35.117834,-106.371749,CA,94104,"100,000,144"
Bank Of The West,Los Angeles,33.915911,-118.168995,CA,94104,"100,000,144"
Bank Of The West,Douglas,41.23393,-96.104756,CA,94104,"100,000,144"
Bank Of The West,Los Angeles,34.050235,-118.242009,CA,94104,"100,000,144"
Bank Of The West,Fremont,43.024596,-108.39055,CA,94104,"100,000,144"
Bank Of The West,Lyon,44.560413,-95.988374,CA,94104,"100,000,144"
Bank Of The West,San Diego,32.794994,-116.93954,CA,94104,"100,000,144"
Bank Of The West,Houston,43.633555,-91.495642,CA,94104,"100,000,144"
Bank Of The West,Phillips,40.585204,-102.30367,CA,94104,"100,000,144"
Bank Of The West,Pierce,47.251881,-122.438357,CA,94104,"100,000,144"
Bank Of The West,San Bernardino,34.02581,-117.689306,CA,94104,"100,000,144"
Bank Of The West,Salt Lake,40.522737,-111.980476,CA,94104,"100,000,144"
Bank Of The West,Los Angeles,33.915888,-118.02943,CA,94104,"100,000,144"
Bank Of The West,Stanislaus,37.641383,-120.760101,CA,94104,"100,000,144"
Bank Of The West,Tulare,36.544729,-119.287008,CA,94104,"100,000,144"
Bank Of The West,Jefferson,39.81263,-105.14208,CA,94104,"100,000,144"
Bank Of The West,Orange,33.774492,-117.940885,CA,94104,"100,000,144"
Bank Of The West,Logan,40.624324,-103.208126,CA,94104,"100,000,144"
Bank Of The West,Solano,38.255857,-122.067377,CA,94104,"100,000,144"
Bank Of The West,Finney,37.975035,-100.858567,CA,94104,"100,000,144"
Bank Of The West,Clackamas,45.336468,-122.590565,CA,94104,"100,000,144"
Bank Of The West,Swift,45.315745,-95.60317,CA,94104,"100,000,144"
Bank Of The West,Canyon,43.601252,-116.597002,CA,94104,"100,000,144"
Bank Of The West,Marin,38.108338,-122.574092,CA,94104,"100,000,144"
Bank Of The West,Napa,38.577673,-122.579387,CA,94104,"100,000,144"
Bank Of The West,Fresno,36.707756,-119.556489,CA,94104,"100,000,144"
Bank Of The West,Douglas,41.26607,-96.12009,CA,94104,"100,000,144"
Bank Of The West,Yavapai,34.398423,-112.230405,CA,94104,"100,000,144"
Bank Of The West,San Joaquin,38.161957,-121.15209,CA,94104,"100,000,144"
Bank Of The West,Dodge,41.451469,-96.481161,CA,94104,"100,000,144"
Bank Of The West,Orange,33.916735,-117.96828,CA,94104,"100,000,144"
Bank Of The West,Los Angeles,34.030996,-118.011187,CA,94104,"100,000,144"
Bank Of The West,Contra Costa,37.897789,-122.063399,CA,94104,"100,000,144"
Bank Of The West,Stanislaus,37.771643,-120.830596,CA,94104,"100,000,144"
Bank Of The West,Placer,38.924395,-121.055855,CA,94104,"100,000,144"
Bank Of The West,Douglas,43.423685,-98.409014,CA,94104,"100,000,144"
Bank Of The West,Douglas,41.265706,-96.125014,CA,94104,"100,000,144"
Bank Of The West,Douglas,41.29226,-96.125039,CA,94104,"100,000,144"
Bank Of The West,Douglas,41.265706,-96.125014,CA,94104,"100,000,144"
Bank Of The West,Santa Clara,37.436054,-121.882173,CA,94104,"100,000,144"
Bank Of The West,Fall River,43.42473,-103.470584,CA,94104,"100,000,144"
Bank Of The West,Douglas,41.20517,-96.128123,CA,94104,"100,000,144"
Bank Of The West,Arapahoe,39.667603,-104.828848,CA,94104,"100,000,144"
Bank Of The West,Arapahoe,39.691422,-104.865984,CA,94104,"100,000,144"
Bank Of The West,Moffat,40.514188,-107.545052,CA,94104,"100,000,144"
Bank Of The West,Grant,45.991998,-95.976701,CA,94104,"100,000,144"
Bank Of The West,Contra Costa,37.762186,-121.96087,CA,94104,"100,000,144"
Bank Of The West,Salt Lake,40.588081,-111.895458,CA,94104,"100,000,144"
Bank Of The West,Stanislaus,37.664065,-120.957506,CA,94104,"100,000,144"
Bank Of The West,Mesa,39.159301,-108.733568,CA,94104,"100,000,144"
Bank Of The West,Lyon,44.450374,-95.763219,CA,94104,"100,000,144"
Bank Of The West,Anoka,45.227277,-93.398252,CA,94104,"100,000,144"
Bank Of The West,Salt Lake,40.765031,-111.887036,CA,94104,"100,000,144"
Bank Of The West,Butler,37.689922,-96.971405,CA,94104,"100,000,144"
Bank Of The West,Los Angeles,34.085531,-117.964285,CA,94104,"100,000,144"
Bank Of The West,San Joaquin,38.020838,-121.29545,CA,94104,"100,000,144"
Bank Of The West,Orange,33.705517,-117.787035,CA,94104,"100,000,144"
Bank Of The West,Napa,38.505668,-122.471065,CA,94104,"100,000,144"
Bank Of The West,Chaffee,38.536309,-105.993429,CA,94104,"100,000,144"
Bank Of The West,Alameda,37.880413,-122.26945,CA,94104,"100,000,144"
Bank Of The West,San Mateo,37.576564,-122.344988,CA,94104,"100,000,144"
Bank Of The West,Santa Clara,37.261605,-121.926232,CA,94104,"100,000,144"
Bank Of The West,Clay,42.779375,-96.931746,CA,94104,"100,000,144"
Bank Of The West,San Joaquin,37.796478,-121.193796,CA,94104,"100,000,144"
Bank Of The West,Placer,39.166524,-120.144037,CA,94104,"100,000,144"
Bank Of The West,Stark,46.878905,-102.787778,CA,94104,"100,000,144"
Bank Of The West,Lake,38.961871,-122.63123,CA,94104,"100,000,144"
Bank Of The West,Alameda,37.690484,-122.151786,CA,94104,"100,000,144"
Bank Of The West,Laramie,41.160226,-104.803279,CA,94104,"100,000,144"
Bank Of The West,Los Angeles,34.15341,-118.463692,CA,94104,"100,000,144"
Bank Of The West,Contra Costa,37.899773,-122.063602,CA,94104,"100,000,144"
Bank Of The West,Butte,39.742986,-121.849147,CA,94104,"100,000,144"
Bank Of The West,Santa Cruz,36.976723,-122.026959,CA,94104,"100,000,144"
Bank Of The West,Navajo,34.901857,-110.16,CA,94104,"100,000,144"
Bank Of The West,Santa Clara,37.313796,-121.871133,CA,94104,"100,000,144"
Bank Of The West,Santa Clara,37.294436,-121.913091,CA,94104,"100,000,144"
Bank Of The West,Teton,43.478513,-110.76461,CA,94104,"100,000,144"
Bank Of The West,Cleveland,35.377088,-97.545834,CA,94104,"100,000,144"
Bank Of The West,Alameda,37.721819,-122.154342,CA,94104,"100,000,144"
Bank Of The West,Los Angeles,34.156213,-118.482557,CA,94104,"100,000,144"
Bank Of The West,Boulder,40.186695,-105.13092,CA,94104,"100,000,144"
Bank Of The West,Washington,45.40387,-122.796929,CA,94104,"100,000,144"
Bank Of The West,Ada,43.589961,-116.36194,CA,94104,"100,000,144"
Bank Of The West,San Joaquin,37.796022,-120.992632,CA,94104,"100,000,144"
Bank Of The West,Sacramento,38.596498,-121.428315,CA,94104,"100,000,144"
Bank Of The West,Clackamas,45.406612,-122.72682,CA,94104,"100,000,144"
Bank Of The West,Arapahoe,39.625956,-104.792166,CA,94104,"100,000,144"
Bank Of The West,Douglas,41.190687,-96.177714,CA,94104,"100,000,144"
Bank Of The West,Los Angeles,34.235692,-118.500389,CA,94104,"100,000,144"
Bank Of The West,Los Angeles,33.907303,-118.208712,CA,94104,"100,000,144"
Bank Of The West,Santa Clara,37.352487,-121.955977,CA,94104,"100,000,144"
Bank Of The West,Los Angeles,33.874187,-118.046537,CA,94104,"100,000,144"
Bank Of The West,Los Angeles,34.008999,-118.492023,CA,94104,"100,000,144"
Bank Of The West,Santa Clara,37.378925,-122.115536,CA,94104,"100,000,144"
Bank Of The West,Alameda,37.673062,-122.122827,CA,94104,"100,000,144"
Bank Of The West,Adams,39.986761,-104.800964,CA,94104,"100,000,144"
Bank Of The West,San Francisco,37.790647,-122.402327,CA,94104,"100,000,144"
Bank Of The West,Ventura,34.180692,-118.875914,CA,94104,"100,000,144"
Bank Of The West,Laramie,41.134095,-104.817653,CA,94104,"100,000,144"
Bank Of The West,Los Angeles,33.888361,-118.309623,CA,94104,"100,000,144"
Bank Of The West,Orange,33.665126,-117.826805,CA,94104,"100,000,144"
Bank Of The West,Douglas,41.233088,-96.197483,CA,94104,"100,000,144"
Bank Of The West,Los Angeles,34.104499,-118.134695,CA,94104,"100,000,144"
Bank Of The West,Yolo,38.677497,-121.779814,CA,94104,"100,000,144"
Bank Of The West,Santa Clara,37.280532,-122.00048,CA,94104,"100,000,144"
Bank Of The West,Los Angeles,33.987524,-117.88892,CA,94104,"100,000,144"
Bank Of The West,Orange,33.686759,-117.953909,CA,94104,"100,000,144"
Bank Of The West,Seminole,35.239563,-96.671264,CA,94104,"100,000,144"
Bank Of The West,Los Angeles,33.856441,-118.290533,CA,94104,"100,000,144"
Bank Of The West,Douglas,41.256518,-95.941247,CA,94104,"100,000,144"
Bank Of The West,Washington,45.519663,-123.11296,CA,94104,"100,000,144"
Bank Of The West,San Mateo,37.564079,-122.322541,CA,94104,"100,000,144"
Bank Of The West,Denver,39.769307,-105.010851,CA,94104,"100,000,144"
Bank Of The West,Contra Costa,37.97057,-122.055219,CA,94104,"100,000,144"
Bank Of The West,Los Angeles,34.172269,-118.565334,CA,94104,"100,000,144"
Bank Of The West,Sheridan,44.797267,-106.955975,CA,94104,"100,000,144"
Bank Of The West,Los Angeles,34.09413,-118.126103,CA,94104,"100,000,144"
Bank Of The West,Denver,39.716524,-104.949773,CA,94104,"100,000,144"
Bank Of The West,Sonoma,38.233217,-122.638952,CA,94104,"100,000,144"
Bank Of The West,Placer,39.237128,-120.024608,CA,94104,"100,000,144"
Bank Of The West,Fresno,36.808417,-119.706875,CA,94104,"100,000,144"
Bank Of The West,Alameda,37.809128,-122.268251,CA,94104,"100,000,144"
Bank Of The West,Dona Ana,32.311193,-106.7779,CA,94104,"100,000,144"
Bank Of The West,Gunnison,38.54584,-106.926903,CA,94104,"100,000,144"
Bank Of The West,Stearns,45.381948,-94.715159,CA,94104,"100,000,144"
Bank Of The West,Sonoma,38.29221,-122.461322,CA,94104,"100,000,144"
Bank Of The West,Salt Lake,40.628247,-111.833956,CA,94104,"100,000,144"
Bank Of The West,Otter Tail,46.28874,-96.109141,CA,94104,"100,000,144"
Bank Of The West,Alameda,37.826942,-122.209798,CA,94104,"100,000,144"
Bank Of The West,Cottonwood,43.866518,-95.110575,CA,94104,"100,000,144"
Bank Of The West,Fresno,36.736387,-119.791716,CA,94104,"100,000,144"
Bank Of The West,Jackson,43.676563,-95.172085,CA,94104,"100,000,144"
Bank Of The West,Sheridan,42.804866,-102.203363,CA,94104,"100,000,144"
Bank Of The West,Denver,39.679659,-104.973395,CA,94104,"100,000,144"
Bank Of The West,Los Angeles,34.257256,-118.580302,CA,94104,"100,000,144"
Bank Of The West,Santa Clara,37.114031,-121.639691,CA,94104,"100,000,144"
Bank Of The West,Gila,33.419076,-110.814638,CA,94104,"100,000,144"
Bank Of The West,Contra Costa,37.878779,-122.181635,CA,94104,"100,000,144"
Bank Of The West,Dawes,42.829387,-103.002104,CA,94104,"100,000,144"
Bank Of The West,Bernalillo,35.105439,-106.533143,CA,94104,"100,000,144"
Bank Of The West,Stanislaus,37.507209,-120.873115,CA,94104,"100,000,144"
Bank Of The West,Lancaster,40.791645,-96.69833,CA,94104,"100,000,144"
Bank Of The West,Warren,41.362341,-93.558687,CA,94104,"100,000,144"
Bank Of The West,Fresno,36.808339,-119.829002,CA,94104,"100,000,144"
Bank Of The West,Sedgwick,37.72125,-97.462736,CA,94104,"100,000,144"
Bank Of The West,Las Animas,37.169325,-104.506186,CA,94104,"100,000,144"
Bank Of The West,Stevens,45.583567,-95.911725,CA,94104,"100,000,144"
Bank Of The West,Perkins,45.940846,-101.973307,CA,94104,"100,000,144"
Bank Of The West,Jefferson,39.712403,-105.081603,CA,94104,"100,000,144"
Bank Of The West,El Dorado,38.916566,-119.999341,CA,94104,"100,000,144"
Bank Of The West,Contra Costa,38.002213,-121.732427,CA,94104,"100,000,144"
Bank Of The West,Dallas,41.614151,-93.836166,CA,94104,"100,000,144"
Bank Of The West,Carbon,41.788625,-107.239211,CA,94104,"100,000,144"
Bank Of The West,Arapahoe,39.595111,-104.963165,CA,94104,"100,000,144"
Bank Of The West,Laramie,41.138495,-104.791374,CA,94104,"100,000,144"
Bank Of The West,Albany,41.31009,-105.594703,CA,94104,"100,000,144"
Bank Of The West,Multnomah,45.513341,-122.677353,CA,94104,"100,000,144"
Bank Of The West,Box Butte,42.096364,-102.870634,CA,94104,"100,000,144"
Bank Of The West,Alameda,37.681192,-121.767526,CA,94104,"100,000,144"
Bank Of The West,San Mateo,37.643576,-122.452816,CA,94104,"100,000,144"
Bank Of The West,San Joaquin,38.130806,-121.2753,CA,94104,"100,000,144"
Bank Of The West,San Francisco,37.764207,-122.432988,CA,94104,"100,000,144"
Bank Of The West,Kings,36.326201,-119.64852,CA,94104,"100,000,144"
Bank Of The West,Tulare,36.309066,-119.313936,CA,94104,"100,000,144"
Bank Of The West,Niobrara,42.763564,-104.452136,CA,94104,"100,000,144"
Bank Of The West,Los Angeles,33.806894,-118.351249,CA,94104,"100,000,144"
Bank Of The West,San Mateo,37.701147,-122.483128,CA,94104,"100,000,144"
Bank Of The West,Los Angeles,34.123043,-118.103532,CA,94104,"100,000,144"
Bank Of The West,Santa Clara,37.279748,-121.949833,CA,94104,"100,000,144"
Bank Of The West,Converse,42.757561,-105.382626,CA,94104,"100,000,144"
Bank Of The West,Alameda,37.653374,-122.104615,CA,94104,"100,000,144"
Bank Of The West,Mesa,39.091839,-108.598322,CA,94104,"100,000,144"
Bank Of The West,Lincoln,44.70099,-124.048374,CA,94104,"100,000,144"
Bank Of The West,Alameda,37.868735,-122.259386,CA,94104,"100,000,144"
Bank Of The West,Washington,45.537563,-122.866439,CA,94104,"100,000,144"
Bank Of The West,Hennepin,44.980648,-93.267237,CA,94104,"100,000,144"
Bank Of The West,Los Angeles,34.146064,-118.098396,CA,94104,"100,000,144"
Bank Of The West,Stanislaus,37.594753,-120.949607,CA,94104,"100,000,144"
Bank Of The West,Contra Costa,38.001647,-121.839792,CA,94104,"100,000,144"
Bank Of The West,Contra Costa,37.771789,-121.963002,CA,94104,"100,000,144"
Bank Of The West,Sedgwick,37.689516,-97.338215,CA,94104,"100,000,144"
Bank Of The West,Maricopa,33.509404,-112.025689,CA,94104,"100,000,144"
Bank Of The West,Jefferson,39.54293,-105.293338,CA,94104,"100,000,144"
Bank Of The West,Alameda,37.658892,-122.0626,CA,94104,"100,000,144"
Bank Of The West,Sacramento,38.574401,-121.401968,CA,94104,"100,000,144"
Bank Of The West,Polk,41.611127,-93.56847,CA,94104,"100,000,144"
Bank Of The West,Spink,44.875697,-98.518064,CA,94104,"100,000,144"
Bank Of The West,Sonoma,38.459217,-122.731396,CA,94104,"100,000,144"
Bank Of The West,Pinal,32.977643,-111.519289,CA,94104,"100,000,144"
Bank Of The West,San Francisco,37.731816,-122.473288,CA,94104,"100,000,144"
Bank Of The West,Valencia,34.815205,-106.763473,CA,94104,"100,000,144"
Bank Of The West,Butte,39.506475,-121.545977,CA,94104,"100,000,144"
Bank Of The West,Summit,39.62963,-106.073801,CA,94104,"100,000,144"
Bank Of The West,San Francisco,37.72807,-122.403785,CA,94104,"100,000,144"
Bank Of The West,Orange,33.562693,-117.668267,CA,94104,"100,000,144"
Bank Of The West,Los Angeles,34.421144,-118.562842,CA,94104,"100,000,144"
Bank Of The West,Platte,41.438712,-97.360697,CA,94104,"100,000,144"
Bank Of The West,Denver,39.667596,-104.940595,CA,94104,"100,000,144"
Bank Of The West,Sonoma,38.449928,-122.688104,CA,94104,"100,000,144"
Bank Of The West,San Francisco,37.751835,-122.418404,CA,94104,"100,000,144"
Bank Of The West,Contra Costa,38.009001,-121.892397,CA,94104,"100,000,144"
Bank Of The West,Santa Clara,37.323257,-121.94613,CA,94104,"100,000,144"
Bank Of The West,Clark,36.136443,-115.243024,CA,94104,"100,000,144"
Bank Of The West,Denver,39.758947,-104.903235,CA,94104,"100,000,144"
Bank Of The West,Carson City,39.186333,-119.77068,CA,94104,"100,000,144"
Bank Of The West,Clark,36.144438,-115.181546,CA,94104,"100,000,144"
Bank Of The West,Dona Ana,32.00244,-106.606134,CA,94104,"100,000,144"
Bank Of The West,Sedgwick,37.546778,-97.24421,CA,94104,"100,000,144"
Bank Of The West,Los Angeles,34.053586,-118.250419,CA,94104,"100,000,144"
Bank Of The West,Natrona,42.847814,-106.323877,CA,94104,"100,000,144"
Bank Of The West,Navajo,35.024142,-110.696156,CA,94104,"100,000,144"
Bank Of The West,San Francisco,37.790958,-122.396041,CA,94104,"100,000,144"
Bank Of The West,Lincoln,41.136889,-100.765727,CA,94104,"100,000,144"
Bank Of The West,Carbon,41.456695,-106.807759,CA,94104,"100,000,144"
Bank Of The West,Orange,33.889243,-117.873412,CA,94104,"100,000,144"
Bank Of The West,Larimer,40.397579,-105.072967,CA,94104,"100,000,144"
Bank Of The West,Fremont,42.833097,-108.731265,CA,94104,"100,000,144"
Bank Of The West,Boulder,40.224539,-105.267589,CA,94104,"100,000,144"
Bank Of The West,Bernalillo,35.089091,-106.649879,CA,94104,"100,000,144"
Bank Of The West,Pima,32.186602,-111.094019,CA,94104,"100,000,144"
Bank Of The West,Sedgwick,37.73912,-97.244652,CA,94104,"100,000,144"
Bank Of The West,Alameda,37.774227,-122.230232,CA,94104,"100,000,144"
Bank Of The West,Contra Costa,37.823003,-121.998322,CA,94104,"100,000,144"
Bank Of The West,Santa Clara,37.227434,-121.98164,CA,94104,"100,000,144"
Bank Of The West,Santa Clara,37.374761,-121.836206,CA,94104,"100,000,144"
Bank Of The West,Denver,39.655971,-105.053195,CA,94104,"100,000,144"
Bank Of The West,Orange,33.911404,-117.888174,CA,94104,"100,000,144"
Bank Of The West,Kittitas,46.994687,-120.544418,CA,94104,"100,000,144"
Bank Of The West,Jackson,39.058051,-94.272379,CA,94104,"100,000,144"
Bank Of The West,Pima,32.264757,-110.892477,CA,94104,"100,000,144"
Bank Of The West,Washington,45.496947,-122.808493,CA,94104,"100,000,144"
Bank Of The West,Mesa,39.091766,-108.459467,CA,94104,"100,000,144"
Bank Of The West,Bernalillo,35.117025,-106.515763,CA,94104,"100,000,144"
